3.500350035003500088e-02 9.998913455066007145e+02 1.072398141024649920e+00 3.625635237422935447e-02
3.600360036003600467e-02 9.998881283480859565e+02 1.074541722605790728e+00 3.732992930789569286e-02
3.700370037003700152e-02 9.998849047692958720e+02 1.076689578529411273e+00 3.840565217420157523e-02
3.800380038003800531e-02 9.998816747574703641e+02 1.078841717277027268e+00 3.948352525215675923e-02
3.900390039003900217e-02 9.998784382998234150e+02 1.080998147346817095e+00 4.056355282926167594e-02
4.000400040004000596e-02 9.998751953835442237e+02 1.083158877253654451e+00 4.164573920152415953e-02
4.100410041004100281e-02 9.998719459957966365e+02 1.085323915529140537e+00 4.273008867347610068e-02
4.200420042004200660e-02 9.998686901237194888e+02 1.087493270721635374e+00 4.381660555819025249e-02
4.300430043004300346e-02 9.998654277544254683e+02 1.089666951396291772e+00 4.490529417729695327e-02
4.400440044004400725e-02 9.998621588750029332e+02 1.091844966135086414e+00 4.599615886100098111e-02
4.500450045004500410e-02 9.998588834725138668e+02 1.094027323536852059e+00 4.708920394809834598e-02
4.600460046004600789e-02 9.998556015339955820e+02 1.096214032217310619e+00 4.818443378599322757e-02
4.700470047004700475e-02 9.998523130464590167e+02 1.098405100809105361e+00 4.928185273071481604e-02
4.800480048004800160e-02 9.998490179968898701e+02 1.100600537961832437e+00 5.038146514693431222e-02
4.900490049004900539e-02 9.998457163722484893e+02 1.102800352342076629e+00 5.148327540798185858e-02
5.000500050005000224e-02 9.998424081594689596e+02 1.105004552633440440e+00 5.258728789586353952e-02
5.100510051005100604e-02 9.998390933454605829e+02 1.107213147536578512e+00 5.369350700127847181e-02
5.200520052005200289e-02 9.998357719171056033e+02 1.109426145769229821e+00 5.480193712363579106e-02
5.300530053005300668e-02 9.998324438612611402e+02 1.111643556066251648e+00 5.591258267107184626e-02
5.400540054005400353e-02 9.998291091647583926e+02 1.113865387179651112e+00 5.702544806046724868e-02
5.500550055005500732e-02 9.998257678144024112e+02 1.116091647878619586e+00 5.814053771746412191e-02
5.600560056005600418e-02 9.998224197969722127e+02 1.118322346949563562e+00 5.925785607648322711e-02
5.700570057005700797e-02 9.998190650992211204e+02 1.120557493196140175e+00 6.037740758074126163e-02
5.800580058005800482e-02 9.998157037078765370e+02 1.122797095439288295e+00 6.149919668226808134e-02
5.900590059005900861e-02 9.998123356096391490e+02 1.125041162517263604e+00 6.262322784192403402e-02
6.000600060006000547e-02 9.998089607911832672e+02 1.127289703285670353e+00 6.374950552941727189e-02
6.100610061006100926e-02 9.998055792391572822e+02 1.129542726617494885e+00 6.487803422332112657e-02
6.200620062006200611e-02 9.998021909401838911e+02 1.131800241403140284e+00 6.600881841109150494e-02
6.300630063006300297e-02 9.997987958808588473e+02 1.134062256550458114e+00 6.714186258908433347e-02
6.400640064006400676e-02 9.997953940477509605e+02 1.136328780984783959e+00 6.827717126257304425e-02
6.500650065006501055e-02 9.997919854274033469e+02 1.138599823648967835e+00 6.941474894576600552e-02
6.600660066006600046e-02 9.997885700063327477e+02 1.140875393503411939e+00 7.055460016182411864e-02
6.700670067006700426e-02 9.997851477710287327e+02 1.143155499526101071e+00 7.169672944287841521e-02
6.800680068006800805e-02 9.997817187079551786e+02 1.145440150712637051e+00 7.284114133004757075e-02
6.900690069006901184e-02 9.997782828035479952e+02 1.147729356076274243e+00 7.398784037345559894e-02
7.000700070007000175e-02 9.997748400442176262e+02 1.150023124647950645e+00 7.513683113224949028e-02
7.100710071007100554e-02 9.997713904163468897e+02 1.152321465476325191e+00 7.628811817461697564e-02
7.200720072007200934e-02 9.997679339062921144e+02 1.154624387627808613e+00 7.744170607780420656e-02
7.300730073007301313e-02 9.997644705003829131e+02 1.156931900186599638e+00 7.859759942813353273e-02
7.400740074007400304e-02 9.997610001849218406e+02 1.159244012254717404e+00 7.975580282102130714e-02
7.500750075007500683e-02 9.997575229461843946e+02 1.161560732952037656e+00 8.091632086099578847e-02
7.600760076007601063e-02 9.997540387704193563e+02 1.163882071416324493e+00 8.207915816171491852e-02
7.700770077007701442e-02 9.997505476438484493e+02 1.166208036803268344e+00 8.324431934598429395e-02
7.800780078007800433e-02 9.997470495526655441e+02 1.168538638286515940e+00 8.441180904577508248e-02
7.900790079007900812e-02 9.997435444830381357e+02 1.170873885057708286e+00 8.558163190224205019e-02
8.000800080008001192e-02 9.997400324211057523e+02 1.173213786326513075e+00 8.675379256574150544e-02
8.100810081008100183e-02 9.997365133529812056e+02 1.175558351320660888e+00 8.792829569584934002e-02
8.200820082008200562e-02 9.997329872647503635e+02 1.177907589285978052e+00 8.910514596137923682e-02
8.300830083008300941e-02 9.997294541424711269e+02 1.180261509486422389e+00 9.028434804040059991e-02
8.400840084008401321e-02 9.997259139721734300e+02 1.182620121204117858e+00 9.146590662025685936e-02
8.500850085008500312e-02 9.997223667398607176e+02 1.184983433739390524e+00 9.264982639758354011e-02
8.600860086008600691e-02 9.997188124315085815e+02 1.187351456410800310e+00 9.383611207832660839e-02
8.700870087008701070e-02 9.997152510330647601e+02 1.189724198555178747e+00 9.502476837776061003e-02
8.800880088008801450e-02 9.997116825304495933e+02 1.192101669527663832e+00 9.621580002050701685e-02
8.900890089008900441e-02 9.997081069095555677e+02 1.194483878701733559e+00 9.740921174055253151e-02
9.000900090009000820e-02 9.997045241562474303e+02 1.196870835469241889e+00 9.860500828126748940e-02
9.100910091009101199e-02 9.997009342563621885e+02 1.199262549240454945e+00 9.980319439542420512e-02
9.200920092009201579e-02 9.996973371957085419e+02 1.201659029444084092e+00 1.010037748452154022e-01
9.300930093009300570e-02 9.996937329600681323e+02 1.204060285527323249e+00 1.022067544022727120e-01
9.400940094009400949e-02 9.996901215351941801e+02 1.206466326955883517e+00 1.034121378476851871e-01
9.500950095009501328e-02 9.996865029068117110e+02 1.208877163214028272e+00 1.046199299720177861e-01
9.600960096009600320e-02 9.996828770606180115e+02 1.211292803804609131e+00 1.058301355753299422e-01
9.700970097009700699e-02 9.996792439822814913e+02 1.213713258249102367e+00 1.070427594671942706e-01
9.800980098009801078e-02 9.996756036574435029e+02 1.216138536087642663e+00 1.082578064667150952e-01
9.900990099009901457e-02 9.996719560717162949e+02 1.218568646879059969e+00 1.094752814025471838e-01
1.000100010001000045e-01 9.996683012106840351e+02 1.221003600200916361e+00 1.106951891129144272e-01
1.010101010101010083e-01 9.996646390599026972e+02 1.223443405649539129e+00 1.119175344456286858e-01
1.020102010201020121e-01 9.996609696048997193e+02 1.225888072840059184e+00 1.131423222581084548e-01
1.030103010301030159e-01 9.996572928311741180e+02 1.228337611406446150e+00 1.143695574173977381e-01
1.040104010401040058e-01 9.996536087241960331e+02 1.230792031001544329e+00 1.155992448001849082e-01
1.050105010501050096e-01 9.996499172694078652e+02 1.233251341297108672e+00 1.168313892928216358e-01
1.060106010601060134e-01 9.996462184522225698e+02 1.235715551983841198e+00 1.180659957913417629e-01
1.070107010701070172e-01 9.996425122580249081e+02 1.238184672771427186e+00 1.193030692014802746e-01
1.080108010801080071e-01 9.996387986721704237e+02 1.240658713388572254e+00 1.205426144386923248e-01
1.090109010901090109e-01 9.996350776799868072e+02 1.243137683583037445e+00 1.217846364281723187e-01
1.100110011001100146e-01 9.996313492667712808e+02 1.245621593121675863e+00 1.230291401048728833e-01
1.110111011101110184e-01 9.996276134177937820e+02 1.248110451790470421e+00 1.242761304135240608e-01
1.120112011201120084e-01 9.996238701182944624e+02 1.250604269394568702e+00 1.255256123086524178e-01
1.130113011301130121e-01 9.996201193534845970e+02 1.253103055758321149e+00 1.267775907546002945e-01
1.140114011401140159e-01 9.996163611085464709e+02 1.255606820725316597e+00 1.280320707255449553e-01
1.150115011501150059e-01 9.996125953686331513e+02 1.258115574158419347e+00 1.292890572055178378e-01
1.160116011601160096e-01 9.996088221188689431e+02 1.260629325939806700e+00 1.305485551884239537e-01
1.170117011701170134e-01 9.996050413443477964e+02 1.263148085971005363e+00 1.318105696780610958e-01
1.180118011801180172e-01 9.996012530301359220e+02 1.265671864172927652e+00 1.330751056881392946e-01
1.190119011901190071e-01 9.995974571612686077e+02 1.268200670485910786e+00 1.343421682423001640e-01
1.200120012001200109e-01 9.995936537227530607e+02 1.270734514869750642e+00 1.356117623741364409e-01
1.210121012101210147e-01 9.995898426995656791e+02 1.273273407303741944e+00 1.368838931272113313e-01
1.220122012201220185e-01 9.995860240766547804e+02 1.275817357786714679e+00 1.381585655550781333e-01
1.230123012301230084e-01 9.995821978389382139e+02 1.278366376337069621e+00 1.394357847212997492e-01
1.240124012401240122e-01 9.995783639713041566e+02 1.280920472992818304e+00 1.407155556994683088e-01
1.250125012501250021e-01 9.995745224586117956e+02 1.283479657811618990e+00 1.419978835732247091e-01
1.260126012601260059e-01 9.995706732856897361e+02 1.286043940870814861e+00 1.432827734362784600e-01
1.270127012701270097e-01 9.995668164373370246e+02 1.288613332267471101e+00 1.445702303924271959e-01
1.280128012801280135e-01 9.995629518983229218e+02 1.291187842118412199e+00 1.458602595555765491e-01
1.290129012901290173e-01 9.995590796533867888e+02 1.293767480560261252e+00 1.471528660497598562e-01
1.300130013001300211e-01 9.995551996872380869e+02 1.296352257749475045e+00 1.484480550091580031e-01
1.310131013101310249e-01 9.995513119845564916e+02 1.298942183862385802e+00 1.497458315781193261e-01
1.320132013201320009e-01 9.995474165299904143e+02 1.301537269095234262e+00 1.510462009111793735e-01
1.330133013301330047e-01 9.995435133081596177e+02 1.304137523664212317e+00 1.523491681730810843e-01
1.340134013401340085e-01 9.995396023036526003e+02 1.306742957805498095e+00 1.536547385387944664e-01
1.350135013501350123e-01 9.995356835010280747e+02 1.309353581775294817e+00 1.549629171935367755e-01
1.360136013601360161e-01 9.995317568848142855e+02 1.311969405849869652e+00 1.562737093327925264e-01
1.370137013701370199e-01 9.995278224395090092e+02 1.314590440325591691e+00 1.575871201623335605e-01
1.380138013801380237e-01 9.995238801495794405e+02 1.317216695518969249e+00 1.589031548982392517e-01
1.390139013901390275e-01 9.995199299994629882e+02 1.319848181766690276e+00 1.602218187669165184e-01
1.400140014001400035e-01 9.995159719735654562e+02 1.322484909425658328e+00 1.615431170051201404e-01
1.410141014101410073e-01 9.995120060562634308e+02 1.325126888873033648e+00 1.628670548599730206e-01
1.420142014201420111e-01 9.995080322319010975e+02 1.327774130506269801e+00 1.641936375889863353e-01
1.430143014301430149e-01 9.995040504847933107e+02 1.330426644743153197e+00 1.655228704600799072e-01
1.440144014401440187e-01 9.995000607992232062e+02 1.333084442021842397e+00 1.668547587516026054e-01
1.450145014501450225e-01 9.994960631594437928e+02 1.335747532800905857e+00 1.681893077523527180e-01
1.460146014601460263e-01 9.994920575496761330e+02 1.338415927559360785e+00 1.695265227615983250e-01
1.470147014701470023e-01 9.994880439541110491e+02 1.341089636796713780e+00 1.708664090890978093e-01
1.480148014801480061e-01 9.994840223569088948e+02 1.343768671032997908e+00 1.722089720551204794e-01
1.490149014901490099e-01 9.994799927421978509e+02 1.346453040808812451e+00 1.735542169904668863e-01
1.500150015001500137e-01 9.994759550940751751e+02 1.349142756685363098e+00 1.749021492364895847e-01
1.510151015101510175e-01 9.994719093966075434e+02 1.351837829244499023e+00 1.762527741451136998e-01
1.520152015201520213e-01 9.994678556338294584e+02 1.354538269088754410e+00 1.776060970788576332e-01
1.530153015301530250e-01 9.994637937897451820e+02 1.357244086841386199e+00 1.789621234108536851e-01
1.540154015401540288e-01 9.994597238483263482e+02 1.359955293146414723e+00 1.803208585248688989e-01
1.550155015501550049e-01 9.994556457935134404e+02 1.362671898668663006e+00 1.816823078153257665e-01
1.560156015601560087e-01 9.994515596092161331e+02 1.365393914093795180e+00 1.830464766873231841e-01
1.570157015701570125e-01 9.994474652793126097e+02 1.368121350128358671e+00 1.844133705566570747e-01
1.580158015801580162e-01 9.994433627876481978e+02 1.370854217499819949e+00 1.857829948498415373e-01
1.590159015901590200e-01 9.994392521180369613e+02 1.373592526956608939e+00 1.871553550041296643e-01
1.600160016001600238e-01 9.994351332542620412e+02 1.376336289268155211e+00 1.885304564675345518e-01
1.610161016101610276e-01 9.994310061800737230e+02 1.379085515224929948e+00 1.899083046988503110e-01
1.620162016201620037e-01 9.994268708791912559e+02 1.381840215638486136e+00 1.912889051676731067e-01
1.630163016301630075e-01 9.994227273353014880e+02 1.384600401341496978e+00 1.926722633544223906e-01
1.640164016401640112e-01 9.994185755320594353e+02 1.387366083187797638e+00 1.940583847503618842e-01
1.650165016501650150e-01 9.994144154530877131e+02 1.390137272052424100e+00 1.954472748576208396e-01
1.660166016601660188e-01 9.994102470819771042e+02 1.392913978831654909e+00 1.968389391892152451e-01
1.670167016701670226e-01 9.994060704022859909e+02 1.395696214443050476e+00 1.982333832690691133e-01
1.680168016801680264e-01 9.994018853975405818e+02 1.398483989825495044e+00 1.996306126320357421e-01
1.690169016901690302e-01 9.993976920512350262e+02 1.401277315939234214e+00 2.010306328239191143e-01
1.700170017001700062e-01 9.993934903468309585e+02 1.404076203765918907e+00 2.024334494014952135e-01
1.710171017101710100e-01 9.993892802677571581e+02 1.406880664308644668e+00 2.038390679325335630e-01
1.720172017201720138e-01 9.993850617974107990e+02 1.409690708591991637e+00 2.052474939958185696e-01
1.730173017301730176e-01 9.993808349191555180e+02 1.412506347662066508e+00 2.066587331811710893e-01
1.740174017401740214e-01 9.993765996163227783e+02 1.415327592586542726e+00 2.080727910894699662e-01
1.750175017501750252e-01 9.993723558722114149e+02 1.418154454454702007e+00 2.094896733326736538e-01
1.760176017601760290e-01 9.993681036700872937e+02 1.420986944377474304e+00 2.109093855338417811e-01
1.770177017701770050e-01 9.993638429931838800e+02 1.423825073487480664e+00 2.123319333271568576e-01
1.780178017801780088e-01 9.993595738247017835e+02 1.426668852939072973e+00 2.137573223579460890e-01
1.790179017901790126e-01 9.993552961478075076e+02 1.429518293908376148e+00 2.151855582827029156e-01
1.800180018001800164e-01 9.993510099456359512e+02 1.432373407593328318e+00 2.166166467691089392e-01
1.810181018101810202e-01 9.993467152012887027e+02 1.435234205213723468e+00 2.180505934960558223e-01
1.820182018201820240e-01 9.993424118978334718e+02 1.438100698011251843e+00 2.194874041536669929e-01
1.830183018301830278e-01 9.993381000183056813e+02 1.440972897249543028e+00 2.209270844433197378e-01
1.840184018401840316e-01 9.993337795457063066e+02 1.443850814214205247e+00 2.223696400776670468e-01
1.850185018501850076e-01 9.993294504630047186e+02 1.446734460212868445e+00 2.238150767806596220e-01
1.860186018601860114e-01 9.993251127531352722e+02 1.449623846575227804e+00 2.252634002875680830e-01
1.870187018701870152e-01 9.993207663989996945e+02 1.452518984653081935e+00 2.267146163450047824e-01
1.880188018801880190e-01 9.993164113834665159e+02 1.455419885820377290e+00 2.281687307109461493e-01
1.890189018901890228e-01 9.993120476893700470e+02 1.458326561473250349e+00 2.296257491547547824e-01
1.900190019001900266e-01 9.993076752995108336e+02 1.461239023030066919e+00 2.310856774572016825e-01
1.910191019101910304e-01 9.993032941966563385e+02 1.464157281931468546e+00 2.325485214104884568e-01
1.920192019201920064e-01 9.992989043635399184e+02 1.467081349640410926e+00 2.340142868182696345e-01
1.930193019301930102e-01 9.992945057828607105e+02 1.470011237642208535e+00 2.354829794956751488e-01
1.940194019401940140e-01 9.992900984372845414e+02 1.472946957444575711e+00 2.369546052693324578e-01
1.950195019501950178e-01 9.992856823094432457e+02 1.475888520577669949e+00 2.384291699773891382e-01
1.960196019601960216e-01 9.992812573819346653e+02 1.478835938594132982e+00 2.399066794695353666e-01
1.970197019701970254e-01 9.992768236373220816e+02 1.481789223069136519e+00 2.413871396070263187e-01
1.980198019801980291e-01 9.992723810581352382e+02 1.484748385600421328e+00 2.428705562627048176e-01
1.990199019901990329e-01 9.992679296268693179e+02 1.487713437808342087e+00 2.443569353210238715e-01
2.000200020002000090e-01 9.992634693259847154e+02 1.490684391335908687e+00 2.458462826780692945e-01
2.010201020102010128e-01 9.992590001379085152e+02 1.493661257848831747e+00 2.473386042415825770e-01
2.020202020202020166e-01 9.992545220450324450e+02 1.496644049035563029e+00 2.488339059309832846e-01
2.030203020302030203e-01 9.992500350297142404e+02 1.499632776607339402e+00 2.503321936773920675e-01
2.040204020402040241e-01 9.992455390742769623e+02 1.502627452298225919e+00 2.518334734236533645e-01
2.050205020502050279e-01 9.992410341610091109e+02 1.505628087865159781e+00 2.533377511243583013e-01
2.060206020602060317e-01 9.992365202721648529e+02 1.508634695087992306e+00 2.548450327458676168e-01
2.070207020702070355e-01 9.992319973899629986e+02 1.511647285769533777e+00 2.563553242663345055e-01
2.080208020802080116e-01 9.992274654965874561e+02 1.514665871735594083e+00 2.578686316757275998e-01
2.090209020902090153e-01 9.992229245741881414e+02 1.517690464835030673e+00 2.593849609758541730e-01
2.100210021002100191e-01 9.992183746048789317e+02 1.520721076939788308e+00 2.609043181803830103e-01
2.110211021102110229e-01 9.992138155707393707e+02 1.523757719944943911e+00 2.624267093148675567e-01
2.120212021202120267e-01 9.992092474538134184e+02 1.526800405768751645e+00 2.639521404167691765e-01
2.130213021302130305e-01 9.992046702361110420e+02 1.529849146352683986e+00 2.654806175354802456e-01
2.140214021402140343e-01 9.992000838996054881e+02 1.532903953661478802e+00 2.670121467323474662e-01
2.150215021502150103e-01 9.991954884262354426e+02 1.535964839683180427e+00 2.685467340806950709e-01
2.160216021602160141e-01 9.991908837979044620e+02 1.539031816429186961e+00 2.700843856658483033e-01
2.170217021702170179e-01 9.991862699964800640e+02 1.542104895934290454e+00 2.716251075851566776e-01
2.180218021802180217e-01 9.991816470037948648e+02 1.545184090256723763e+00 2.731689059480172932e-01
2.190219021902190255e-01 9.991770148016454414e+02 1.548269411478204516e+00 2.747157868758985932e-01
2.200220022002200293e-01 9.991723733717929008e+02 1.551360871703980182e+00 2.762657565023636241e-01
2.210221022102210331e-01 9.991677226959628797e+02 1.554458483062869378e+00 2.778188209730937386e-01
2.220222022202220369e-01 9.991630627558455444e+02 1.557562257707309827e+00 2.793749864459120213e-01
2.230223022302230129e-01 9.991583935330945678e+02 1.560672207813402990e+00 2.809342590908070481e-01
2.240224022402240167e-01 9.991537150093278115e+02 1.563788345580954919e+00 2.824966450899567549e-01
2.250225022502250205e-01 9.991490271661274392e+02 1.566910683233525337e+00 2.840621506377517536e-01
2.260226022602260243e-01 9.991443299850393487e+02 1.570039233018470481e+00 2.856307819408194226e-01
2.270227022702270281e-01 9.991396234475735127e+02 1.573174007206987746e+00 2.872025452180476668e-01
2.280228022802280319e-01 9.991349075352037516e+02 1.576315018094161635e+00 2.887774467006086754e-01
2.290229022902290357e-01 9.991301822293676196e+02 1.579462277999007735e+00 2.903554926319830143e-01
2.300230023002300117e-01 9.991254475114661773e+02 1.582615799264519341e+00 2.919366892679833847e-01
2.310231023102310155e-01 9.991207033628637646e+02 1.585775594257712084e+00 2.935210428767788260e-01
2.320232023202320193e-01 9.991159497648893648e+02 1.588941675369668349e+00 2.951085597389185855e-01
2.330233023302330231e-01 9.991111866988348993e+02 1.592114055015583451e+00 2.966992461473563214e-01
2.340234023402340269e-01 9.991064141459557959e+02 1.595292745634812048e+00 2.982931084074741390e-01
2.350235023502350307e-01 9.991016320874703069e+02 1.598477759690911437e+00 2.998901528371069602e-01
2.360236023602360345e-01 9.990968405045603049e+02 1.601669109671688629e+00 3.014903857665665043e-01
2.370237023702370383e-01 9.990920393783706004e+02 1.604866808089246533e+00 3.030938135386658239e-01
2.380238023802380143e-01 9.990872286900095105e+02 1.608070867480029253e+00 3.047004425087433410e-01
2.390239023902390181e-01 9.990824084205488589e+02 1.611281300404867389e+00 3.063102790446875501e-01
2.400240024002400219e-01 9.990775785510221567e+02 1.614498119449024216e+00 3.079233295269611093e-01
2.410241024102410257e-01 9.990727390624275586e+02 1.617721337222242539e+00 3.095396003486254322e-01
2.420242024202420295e-01 9.990678899357242244e+02 1.620950966358789769e+00 3.111590979153652792e-01
2.430243024302430332e-01 9.990630311518355029e+02 1.624187019517505215e+00 3.127818286455131824e-01
2.440244024402440370e-01 9.990581626916468849e+02 1.627429509381844275e+00 3.144077989700740372e-01
2.450245024502450131e-01 9.990532845360058900e+02 1.630678448659928170e+00 3.160370153327498599e-01
2.460246024602460169e-01 9.990483966657241126e+02 1.633933850084586803e+00 3.176694841899644350e-01
2.470247024702470207e-01 9.990434990615743800e+02 1.637195726413408048e+00 3.193052120108879621e-01
2.480248024802480244e-01 9.990385917042922301e+02 1.640464090428783273e+00 3.209442052774619247e-01
2.490249024902490282e-01 9.990336745745759117e+02 1.643738954937953300e+00 3.225864704844239039e-01
2.500250025002500043e-01 9.990287476530860431e+02 1.647020332773056595e+00 3.242320141393323918e-01
2.510251025102510081e-01 9.990238109204447028e+02 1.650308236791174998e+00 3.258808427625918824e-01
2.520252025202520119e-01 9.990188643572366800e+02 1.653602679874381698e+00 3.275329628874776300e-01
2.530253025302530157e-01 9.990139079440086789e+02 1.656903674929786741e+00 3.291883810601608507e-01
2.540254025402540194e-01 9.990089416612692048e+02 1.660211234889585441e+00 3.308471038397336472e-01
2.550255025502550232e-01 9.990039654894893602e+02 1.663525372711105010e+00 3.325091377982341556e-01
2.560256025602560270e-01 9.989989794091012527e+02 1.666846101376852518e+00 3.341744895206717469e-01
2.570257025702570308e-01 9.989939834004990189e+02 1.670173433894560633e+00 3.358431656050522296e-01
2.580258025802580346e-01 9.989889774440390511e+02 1.673507383297237583e+00 3.375151726624031068e-01
2.590259025902590384e-01 9.989839615200386334e+02 1.676847962643211565e+00 3.391905173167987231e-01
2.600260026002600422e-01 9.989789356087771921e+02 1.680195185016181814e+00 3.408692062053858551e-01
2.610261026102610460e-01 9.989738996904948181e+02 1.683549063525262568e+00 3.425512459784089692e-01
2.620262026202620498e-01 9.989688537453944264e+02 1.686909611305033474e+00 3.442366432992357006e-01
2.630263026302630536e-01 9.989637977536386870e+02 1.690276841515586881e+00 3.459254048443822782e-01
2.640264026402640019e-01 9.989587316953522986e+02 1.693650767342575136e+00 3.476175373035390592e-01
2.650265026502650056e-01 9.989536555506216473e+02 1.697031401997259437e+00 3.493130473795964530e-01
2.660266026602660094e-01 9.989485692994933288e+02 1.700418758716556455e+00 3.510119417886700122e-01
2.670267026702670132e-01 9.989434729219756264e+02 1.703812850763088971e+00 3.527142272601264117e-01
2.680268026802680170e-01 9.989383663980369192e+02 1.707213691425232049e+00 3.544199105366092062e-01
2.690269026902690208e-01 9.989332497076075015e+02 1.710621294017161231e+00 3.561289983740645870e-01
2.700270027002700246e-01 9.989281228305783316e+02 1.714035671878902711e+00 3.578414975417670840e-01
2.710271027102710284e-01 9.989229857468001228e+02 1.717456838376381079e+00 3.595574148223455446e-01
2.720272027202720322e-01 9.989178384360855034e+02 1.720884806901466835e+00 3.612767570118091132e-01
2.730273027302730360e-01 9.989126808782069702e+02 1.724319590872026575e+00 3.629995309195730990e-01
2.740274027402740398e-01 9.989075130528979116e+02 1.727761203731971396e+00 3.647257433684850114e-01
2.750275027502750436e-01 9.989023349398520395e+02 1.731209658951304853e+00 3.664554011948507606e-01
2.760276027602760474e-01 9.988971465187236163e+02 1.734664970026173147e+00 3.681885112484605260e-01
2.770277027702770511e-01 9.988919477691267730e+02 1.738127150478913308e+00 3.699250803926152353e-01
2.780278027802780549e-01 9.988867386706360776e+02 1.741596213858102704e+00 3.716651155041524879e-01
2.790279027902790032e-01 9.988815192027861940e+02 1.745072173738607457e+00 3.734086234734729226e-01
2.800280028002800070e-01 9.988762893450723368e+02 1.748555043721633284e+00 3.751556112045668634e-01
2.810281028102810108e-01 9.988710490769487933e+02 1.752044837434772795e+00 3.769060856150400762e-01
2.820282028202820146e-01 9.988657983778306289e+02 1.755541568532056784e+00 3.786600536361406366e-01
2.830283028302830184e-01 9.988605372270917542e+02 1.759045250694002638e+00 3.804175222127852418e-01
2.840284028402840222e-01 9.988552656040671991e+02 1.762555897627665402e+00 3.821784983035856897e-01
2.850285028502850260e-01 9.988499834880509525e+02 1.766073523066685080e+00 3.839429888808755242e-01
2.860286028602860298e-01 9.988446908582961896e+02 1.769598140771339034e+00 3.857110009307366805e-01
2.870287028702870336e-01 9.988393876940166365e+02 1.773129764528589059e+00 3.874825414530260193e-01
2.880288028802880373e-01 9.988340739743846370e+02 1.776668408152133782e+00 3.892576174614020834e-01
2.890289028902890411e-01 9.988287496785319490e+02 1.780214085482458852e+00 3.910362359833519652e-01
2.900290029002900449e-01 9.988234147855506535e+02 1.783766810386884005e+00 3.928184040602179516e-01
